OGOrthogroup	GNM1107	GNM1232	GNM1382	GNM1383	GNM1670	GNM1683	GNM225	GNM3434	GNM356	GNM358	GNM3890	GNM425	GNM4440	GNM50571	GNM565	GNM694	GNM742	GNM746	GNM747
OG0002746	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2
OG0002747	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1
OG0002748	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1
OG0002749	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	1
OG0002750	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002751	2	0	1	1	0	0	0	0	0	0	0	3	0	0	3	1	2	1	1
OG0002752	0	2	2	0	0	1	0	0	0	0	0	1	0	0	3	2	0	0	0
OG0002754	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
OG0002755	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
OG0002757	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0002758	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1
OG0002759	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0
OG0002760	0	0	0	0	1	1	1	1	2	1	1	2	1	1	2	2	1	3	1
OG0002761	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1
OG0002762	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1
OG0002763	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0
OG0002764	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
OG0002765	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OG0002766	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
OG0002767	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002768	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002769	0	0	2	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1
OG0002770	0	0	0	0	1	2	1	1	1	1	0	1	0	0	1	1	0	1	0
OG0002771	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1
OG0002772	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0
OG0002773	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002774	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
OG0002775	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1
OG0002776	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
OG0002777	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1
OG0002779	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002780	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0
OG0002782	1	0	0	1	1	1	0	1	1	1	1	2	1	1	1	0	1	1	1
OG0002783	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002784	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0
OG0002785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OG0002786	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002787	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002788	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1
OG0002789	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
OG0002790	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1
OG0002791	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
OG0002792	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0
OG0002793	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
OG0002794	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0002796	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002798	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OG0002799	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0
OG0002800	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0002801	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
OG0002802	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
OG0002803	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0
OG0002804	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OG0002805	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002806	1	1	1	1	0	0	1	0	0	0	0	0	0	0	3	1	0	1	1
OG0002807	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
OG0002808	0	1	1	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
OG0002810	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
OG0002811	1	2	0	0	0	0	1	0	0	0	0	1	0	0	1	2	1	0	1
OG0002812	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0002813	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002814	2	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002815	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002816	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002817	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002818	1	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	1	1	1
OG0002819	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OG0002820	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0002821	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0002822	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
OG0002823	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0002824	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1
OG0002825	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	1
OG0002827	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0
OG0002828	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OG0002829	2	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
OG0002830	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002831	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002832	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OG0002833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002834	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OG0002835	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0
OG0002836	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
OG0002837	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0
OG0002840	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0002841	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
OG0002842	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0002843	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1
OG0002844	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	2
OG0002845	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OG0002846	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002847	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0002848	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
OG0002849	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1
OG0002850	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002851	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002852	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002853	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1
OG0002854	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OG0002855	1	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1
OG0002856	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0002857	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002858	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002859	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002860	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002861	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002862	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002863	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002864	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002865	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002866	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002867	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002868	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002869	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002870	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002871	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002872	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002873	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002874	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	0
OG0002875	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002876	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002877	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0
OG0002878	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002879	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002880	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0002881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3
OG0002883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OG0002885	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0002886	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0002888	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
OG0002889	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0
OG0002890	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
OG0002891	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0002892	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1
OG0002893	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002894	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
OG0002895	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002896	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5
OG0002897	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002898	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	2	0	1	1
OG0002899	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0002901	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OG0002902	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
OG0002904	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0002905	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002906	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002907	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002908	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
OG0002909	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OG0002910	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002911	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002912	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
OG0002913	0	0	2	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1
OG0002914	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2
OG0002915	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0002916	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002917	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002918	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002919	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002920	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1
OG0002921	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1
OG0002922	1	0	2	1	0	0	1	0	0	0	0	1	0	0	1	1	3	1	1
OG0002923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0002925	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	1	1
OG0002926	1	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	2	1	2
OG0002927	1	2	0	0	0	0	0	0	0	5	0	0	1	0	0	0	1	1	0
OG0002928	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1
OG0002929	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002930	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
OG0002931	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0
OG0002933	0	0	0	0	2	3	0	2	0	2	1	0	0	1	1	1	0	0	1
OG0002935	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0002937	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3
OG0002938	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0002941	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002942	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0
OG0002943	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1
OG0002944	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0002945	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0002946	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0002947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
OG0002948	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002949	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OG0002950	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OG0002951	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0002952	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1
OG0002953	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1
OG0002954	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002955	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002956	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0002957	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
OG0002958	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0
OG0002959	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0002960	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002961	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0002962	0	0	0	0	1	1	1	0	0	0	0	0	2	1	2	0	0	1	0
OG0002963	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0002964	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	2	2
OG0002966	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002967	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
OG0002968	1	0	1	1	2	2	1	2	2	2	2	0	2	2	1	1	0	2	2
OG0002969	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
OG0002970	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2
OG0002971	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	2	0	0	0
OG0002972	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
OG0002973	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0
OG0002974	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OG0002976	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0002980	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1
OG0002981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
OG0002983	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	1
OG0002984	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0002986	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OG0002988	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
OG0002990	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0002994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OG0002995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
OG0002996	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0
OG0002997	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0002998	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0002999	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003000	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
OG0003001	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	2
OG0003002	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003003	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003004	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003006	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
OG0003009	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1
OG0003011	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
OG0003012	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OG0003014	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1
OG0003015	2	2	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1
OG0003016	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	1	1
OG0003017	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
OG0003021	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
OG0003022	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
OG0003023	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1
OG0003024	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1
OG0003025	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1
OG0003026	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
OG0003027	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
OG0003028	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
OG0003029	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0
OG0003030	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	2	2
OG0003032	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
OG0003035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0003038	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
OG0003039	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003041	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0003042	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OG0003044	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1
OG0003046	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
OG0003047	2	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1
OG0003048	0	0	1	0	0	0	2	0	1	0	0	0	1	0	3	0	0	0	2
OG0003051	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OG0003053	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0003054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
OG0003056	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0003057	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	2	1	2
OG0003058	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0003059	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003060	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0
OG0003061	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1
OG0003063	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
OG0003064	2	0	1	1	1	1	1	1	1	1	2	2	2	1	1	0	0	1	1
OG0003065	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1
OG0003066	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
OG0003067	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	1
OG0003068	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OG0003069	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0003070	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
OG0003071	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1
OG0003072	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
OG0003073	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0003075	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003077	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0003078	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003079	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003080	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
OG0003081	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
OG0003082	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0003084	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
OG0003085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
OG0003086	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0003088	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0003089	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0003091	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OG0003092	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OG0003093	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
OG0003094	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003095	1	3	0	0	1	1	2	1	1	1	1	0	1	1	0	0	0	0	0
OG0003096	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0
OG0003097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
OG0003098	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OG0003101	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
OG0003102	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OG0003103	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
OG0003105	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OG0003106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OG0003108	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
OG0003111	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0
OG0003112	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OG0003113	1	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1
OG0003114	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1
OG0003115	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
OG0003116	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
OG0003118	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
OG0003120	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1
OG0003122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0003123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0003124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0003126	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
OG0003127	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
OG0003130	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
