child	parent	OG	type	number
GNM358	node3	OG0003101	nochange	1	1
GNM358	node3	OG0003115	nochange	1	1
GNM358	node3	OG0003133	nochange	1	1
GNM358	node3	OG0003139	add	1	0
GNM358	node3	OG0003149	nochange	1	1
GNM358	node3	OG0003160	nochange	1	1
GNM358	node3	OG0003163	nochange	1	1
GNM358	node3	OG0003164	nochange	1	1
GNM358	node3	OG0003182	nochange	1	1
GNM358	node3	OG0003183	nochange	1	1
GNM358	node3	OG0003191	plus	2	1
GNM358	node3	OG0003193	nochange	1	1
GNM358	node3	OG0003205	nochange	2	2
GNM358	node3	OG0003213	nochange	1	1
GNM358	node3	OG0003223	nochange	1	1
GNM358	node3	OG0003237	nochange	1	1
GNM358	node3	OG0003269	nochange	1	1
GNM358	node3	OG0003282	add	1	0
GNM358	node3	OG0003290	nochange	1	1
GNM358	node3	OG0003317	nochange	1	1
GNM358	node3	OG0003318	nochange	1	1
GNM358	node3	OG0003332	nochange	1	1
GNM358	node3	OG0003334	nochange	1	1
GNM358	node3	OG0003335	add	1	0
GNM358	node3	OG0003336	nochange	1	1
GNM358	node3	OG0003339	nochange	1	1
GNM358	node3	OG0003340	nochange	1	1
GNM358	node3	OG0003345	nochange	1	1
GNM358	node3	OG0003374	nochange	1	1
GNM358	node3	OG0003378	nochange	1	1
GNM358	node3	OG0003392	nochange	1	1
GNM358	node3	OG0003400	nochange	1	1
GNM358	node3	OG0003440	nochange	1	1
GNM358	node3	OG0003453	add	1	0
GNM358	node3	OG0003457	nochange	1	1
GNM358	node3	OG0003460	plus	2	1
GNM358	node3	OG0003472	nochange	1	1
GNM358	node3	OG0003480	nochange	1	1
GNM358	node3	OG0003505	nochange	1	1
GNM358	node3	OG0003525	nochange	1	1
GNM358	node3	OG0003556	nochange	1	1
GNM358	node3	OG0003557	nochange	1	1
GNM358	node3	OG0003567	nochange	1	1
GNM358	node3	OG0003568	nochange	1	1
GNM358	node3	OG0003608	add	1	0
GNM358	node3	OG0003611	nochange	1	1
GNM358	node3	OG0003612	nochange	1	1
GNM358	node3	OG0003614	add	1	0
GNM358	node3	OG0003616	add	1	0
GNM358	node3	OG0003619	nochange	1	1
GNM358	node3	OG0003658	nochange	1	1
GNM358	node3	OG0003661	nochange	1	1
GNM358	node3	OG0003685	nochange	1	1
GNM358	node3	OG0003692	add	1	0
GNM358	node3	OG0003694	nochange	1	1
GNM358	node3	OG0003717	nochange	1	1
GNM358	node3	OG0003725	nochange	1	1
GNM358	node3	OG0003753	nochange	1	1
GNM358	node3	OG0003762	nochange	1	1
GNM358	node3	OG0003763	nochange	1	1
GNM358	node3	OG0003783	nochange	1	1
GNM358	node3	OG0003796	nochange	1	1
GNM358	node3	OG0003812	nochange	1	1
GNM358	node3	OG0003845	nochange	1	1
GNM358	node3	OG0003878	nochange	1	1
GNM358	node3	OG0003899	nochange	1	1
GNM358	node3	OG0003906	nochange	1	1
GNM358	node3	OG0003913	nochange	1	1
GNM358	node3	OG0003920	nochange	1	1
GNM358	node3	OG0003949	nochange	1	1
GNM358	node3	OG0003950	add	1	0
GNM358	node3	OG0003954	nochange	1	1
GNM358	node3	OG0003971	nochange	1	1
GNM358	node3	OG0003972	nochange	1	1
GNM358	node3	OG0004024	nochange	1	1
GNM358	node3	OG0004025	add	1	0
GNM358	node3	OG0004030	nochange	1	1
GNM358	node3	OG0004089	nochange	1	1
GNM358	node3	OG0004100	add	1	0
GNM358	node3	OG0004103	nochange	2	2
GNM358	node3	OG0004138	add	1	0
GNM358	node3	OG0004143	nochange	1	1
GNM358	node3	OG0004156	nochange	1	1
GNM358	node3	OG0004187	nochange	1	1
GNM358	node3	OG0004193	nochange	1	1
GNM358	node3	OG0004194	nochange	1	1
GNM358	node3	OG0004199	add	1	0
GNM358	node3	OG0004203	nochange	1	1
GNM358	node3	OG0004207	nochange	1	1
GNM358	node3	OG0004220	nochange	1	1
GNM358	node3	OG0004324	add	1	0
GNM358	node3	OG0004366	nochange	1	1
GNM358	node3	OG0004389	nochange	1	1
GNM358	node3	OG0004390	nochange	1	1
GNM358	node3	OG0004430	nochange	1	1
GNM358	node3	OG0004432	nochange	1	1
GNM358	node3	OG0004463	nochange	1	1
GNM358	node3	OG0004471	nochange	1	1
GNM358	node3	OG0004552	nochange	1	1
GNM358	node3	OG0004569	nochange	1	1
GNM358	node3	OG0004631	nochange	1	1
GNM358	node3	OG0004674	add	1	0
GNM358	node3	OG0004683	nochange	1	1
GNM358	node3	OG0004697	nochange	1	1
GNM358	node3	OG0004698	nochange	1	1
GNM358	node3	OG0004715	nochange	1	1
GNM358	node3	OG0004754	add	1	0
GNM358	node3	OG0004811	add	1	0
GNM358	node3	OG0004836	nochange	1	1
GNM358	node3	OG0004837	nochange	1	1
GNM358	node3	OG0004855	add	1	0
GNM358	node3	OG0004897	nochange	1	1
GNM358	node3	OG0004904	nochange	1	1
GNM358	node3	OG0004917	nochange	1	1
GNM358	node3	OG0004923	nochange	1	1
GNM358	node3	OG0004929	nochange	1	1
GNM358	node3	OG0004930	nochange	1	1
GNM358	node3	OG0004983	nochange	1	1
GNM358	node3	OG0005014	add	1	0
GNM358	node3	OG0005079	nochange	1	1
GNM358	node3	OG0005085	nochange	1	1
GNM358	node3	OG0005092	add	1	0
GNM358	node3	OG0005108	nochange	1	1
GNM358	node3	OG0005113	nochange	1	1
GNM358	node3	OG0005114	nochange	1	1
GNM358	node3	OG0005115	nochange	1	1
GNM358	node3	OG0005116	nochange	1	1
GNM358	node3	OG0005216	add	1	0
GNM358	node3	OG0005366	nochange	1	1
GNM358	node3	OG0005378	plus	2	1
GNM358	node3	OG0005379	nochange	1	1
GNM358	node3	OG0005380	nochange	1	1
GNM358	node3	OG0005466	add	2	0
GNM358	node3	OG0005509	nochange	1	1
GNM358	node3	OG0005617	nochange	1	1
GNM358	node3	OG0005698	nochange	1	1
GNM358	node3	OG0005699	nochange	1	1
GNM358	node3	OG0005700	nochange	1	1
GNM358	node3	OG0005701	nochange	1	1
GNM358	node3	OG0005702	nochange	1	1
GNM358	node3	OG0005703	nochange	1	1
GNM358	node3	OG0005704	nochange	1	1
GNM358	node3	OG0005705	nochange	1	1
GNM358	node3	OG0005706	nochange	1	1
GNM358	node3	OG0005707	plus	2	1
GNM358	node3	OG0005708	nochange	1	1
GNM358	node3	OG0005709	nochange	1	1
GNM358	node3	OG0005710	nochange	1	1
GNM358	node3	OG0005711	nochange	1	1
GNM358	node3	OG0005712	nochange	1	1
GNM358	node3	OG0005804	add	1	0
GNM358	node3	OG0006099	add	1	0
GNM358	node3	OG0006127	nochange	1	1
GNM358	node3	OG0006128	nochange	1	1
GNM358	node3	OG0006129	nochange	1	1
GNM358	node3	OG0006130	nochange	1	1
GNM358	node3	OG0006131	nochange	1	1
GNM358	node3	OG0006132	nochange	1	1
GNM358	node3	OG0006133	add	1	0
GNM358	node3	OG0006146	add	1	0
GNM358	node3	OG0006218	nochange	1	1
GNM358	node3	OG0006291	add	1	0
GNM358	node3	OG0006457	nochange	1	1
GNM358	node3	OG0006474	add	1	0
GNM358	node3	OG0006544	add	1	0
GNM358	node3	OG0006639	nochange	1	1
GNM358	node3	OG0006640	nochange	1	1
GNM358	node3	OG0006641	nochange	1	1
GNM358	node3	OG0006642	nochange	1	1
GNM358	node3	OG0006643	nochange	1	1
GNM358	node3	OG0006644	nochange	1	1
GNM358	node3	OG0006645	nochange	1	1
GNM358	node3	OG0006646	nochange	1	1
GNM358	node3	OG0006837	nochange	1	1
GNM358	node3	OG0007030	nochange	1	1
GNM358	node3	OG0007042	nochange	1	1
GNM358	node3	OG0007284	nochange	1	1
GNM358	node3	OG0007297	nochange	1	1
GNM358	node3	OG0007298	nochange	1	1
GNM358	node3	OG0007299	nochange	1	1
GNM358	node3	OG0007300	nochange	1	1
GNM358	node3	OG0007301	nochange	1	1
GNM358	node3	OG0007302	nochange	1	1
GNM358	node3	OG0007303	nochange	1	1
GNM358	node3	OG0007308	add	1	0
GNM358	node3	OG0007316	add	1	0
GNM358	node3	OG0007509	add	1	0
GNM358	node3	OG0007744	add	1	0
GNM358	node3	OG0007856	add	1	0
GNM358	node3	OG0008079	add	1	0
GNM358	node3	OG0008255	nochange	1	1
GNM358	node3	OG0008256	nochange	1	1
GNM358	node3	OG0008258	nochange	1	1
GNM358	node3	OG0008262	nochange	1	1
GNM358	node3	OG0008264	add	1	0
GNM358	node3	OG0008265	add	1	0
GNM358	node3	OG0008266	add	1	0
GNM358	node3	OG0008269	add	1	0
GNM358	node3	OG0008270	add	1	0
GNM358	node3	OG0009626	nochange	1	1
GNM358	node3	OG0009627	nochange	1	1
GNM358	node3	OG0009630	nochange	1	1
GNM358	node3	OG0009633	add	1	0
GNM358	node3	OG0009648	add	1	0
GNM358	node3	OG0009652	add	1	0
GNM358	node3	OG0009656	add	1	0
GNM358	node3	OG0009657	add	1	0
GNM358	node3	OG0009658	add	1	0
GNM358	node3	OG0011457	add	1	0
GNM358	node3	OG0012119	nochange	1	1
GNM358	node3	OG0012130	add	1	0
GNM358	node3	OG0012162	add	1	0
GNM358	node3	OG0012167	add	1	0
GNM358	node3	OG0012171	add	1	0
GNM358	node3	OG0012188	add	1	0
GNM358	node3	OG0012189	add	2	0
GNM358	node3	OG0012191	add	1	0
GNM358	node3	OG0012192	add	1	0
GNM358	node3	OG0012194	add	2	0
node3	node5	OG0000000	nochange	12	12
node3	node5	OG0000001	minus	7	10
node3	node5	OG0000002	minus	3	4
node3	node5	OG0000003	nochange	3	3
node3	node5	OG0000004	nochange	4	4
node3	node5	OG0000005	nochange	5	5
node3	node5	OG0000006	minus	4	6
node3	node5	OG0000007	nochange	2	2
node3	node5	OG0000008	nochange	7	7
node3	node5	OG0000009	nochange	2	2
node3	node5	OG0000012	nochange	2	2
node3	node5	OG0000013	minus	1	2
node3	node5	OG0000014	nochange	8	8
node3	node5	OG0000015	nochange	2	2
node3	node5	OG0000016	del	0	1
node3	node5	OG0000018	nochange	2	2
node3	node5	OG0000020	nochange	4	4
node3	node5	OG0000021	del	0	1
node3	node5	OG0000022	nochange	5	5
node3	node5	OG0000023	nochange	2	2
node3	node5	OG0000024	nochange	2	2
node3	node5	OG0000025	nochange	4	4
node3	node5	OG0000026	nochange	2	2
node3	node5	OG0000028	nochange	3	3
node3	node5	OG0000029	nochange	2	2
node3	node5	OG0000030	nochange	2	2
node3	node5	OG0000031	nochange	2	2
node3	node5	OG0000032	nochange	1	1
node3	node5	OG0000034	nochange	2	2
node3	node5	OG0000035	nochange	1	1
node3	node5	OG0000036	nochange	2	2
node3	node5	OG0000037	nochange	1	1
node3	node5	OG0000041	nochange	1	1
node3	node5	OG0000043	nochange	1	1
node3	node5	OG0000044	nochange	1	1
node3	node5	OG0000045	nochange	1	1
node3	node5	OG0000046	nochange	1	1
node3	node5	OG0000047	nochange	1	1
node3	node5	OG0000049	nochange	2	2
node3	node5	OG0000050	nochange	1	1
node3	node5	OG0000051	nochange	1	1
node3	node5	OG0000052	nochange	1	1
node3	node5	OG0000053	nochange	1	1
node3	node5	OG0000054	nochange	2	2
node3	node5	OG0000055	minus	2	3
node3	node5	OG0000056	nochange	1	1
node3	node5	OG0000057	nochange	1	1
node3	node5	OG0000058	nochange	2	2
node3	node5	OG0000059	plus	3	2
node3	node5	OG0000060	nochange	1	1
node3	node5	OG0000061	nochange	2	2
node3	node5	OG0000066	nochange	2	2
node3	node5	OG0000067	nochange	2	2
node3	node5	OG0000068	nochange	2	2
node3	node5	OG0000070	nochange	2	2
node3	node5	OG0000071	plus	3	2
node3	node5	OG0000073	nochange	2	2
node3	node5	OG0000074	nochange	1	1
node3	node5	OG0000075	nochange	1	1
node3	node5	OG0000077	plus	3	1
node3	node5	OG0000078	nochange	1	1
node3	node5	OG0000079	nochange	1	1
node3	node5	OG0000080	nochange	2	2
node3	node5	OG0000082	nochange	2	2
node3	node5	OG0000083	nochange	2	2
node3	node5	OG0000084	nochange	1	1
node3	node5	OG0000085	nochange	1	1
node3	node5	OG0000086	nochange	1	1
node3	node5	OG0000088	plus	2	1
node3	node5	OG0000089	nochange	1	1
node3	node5	OG0000090	nochange	2	2
node3	node5	OG0000091	plus	2	1
node3	node5	OG0000092	nochange	2	2
node3	node5	OG0000093	nochange	2	2
node3	node5	OG0000094	nochange	1	1
node3	node5	OG0000095	nochange	1	1
node3	node5	OG0000096	nochange	2	2
node3	node5	OG0000098	nochange	1	1
node3	node5	OG0000099	nochange	2	2
node3	node5	OG0000100	nochange	2	2
node3	node5	OG0000101	add	1	0
node3	node5	OG0000103	nochange	2	2
node3	node5	OG0000104	nochange	2	2
node3	node5	OG0000105	nochange	1	1
node3	node5	OG0000106	nochange	1	1
node3	node5	OG0000107	nochange	1	1
node3	node5	OG0000108	nochange	1	1
node3	node5	OG0000109	nochange	1	1
node3	node5	OG0000110	nochange	2	2
node3	node5	OG0000111	nochange	2	2
node3	node5	OG0000114	nochange	1	1
node3	node5	OG0000115	nochange	2	2
node3	node5	OG0000116	nochange	2	2
node3	node5	OG0000117	nochange	1	1
node3	node5	OG0000118	nochange	1	1
node3	node5	OG0000123	nochange	2	2
node3	node5	OG0000124	plus	2	1
node3	node5	OG0000125	nochange	1	1
node3	node5	OG0000126	nochange	1	1
node3	node5	OG0000127	nochange	1	1
node3	node5	OG0000128	nochange	2	2
node3	node5	OG0000129	nochange	1	1
node3	node5	OG0000132	nochange	1	1
node3	node5	OG0000133	nochange	1	1
node3	node5	OG0000134	nochange	2	2
node3	node5	OG0000135	nochange	2	2
node3	node5	OG0000136	nochange	2	2
node3	node5	OG0000137	nochange	1	1
node3	node5	OG0000139	nochange	1	1
node3	node5	OG0000140	nochange	1	1
node3	node5	OG0000141	nochange	3	3
node3	node5	OG0000142	nochange	2	2
node3	node5	OG0000143	nochange	1	1
node3	node5	OG0000144	nochange	1	1
node3	node5	OG0000145	nochange	1	1
node3	node5	OG0000146	nochange	1	1
node3	node5	OG0000148	nochange	1	1
node3	node5	OG0000149	nochange	1	1
node3	node5	OG0000150	nochange	1	1
node3	node5	OG0000151	nochange	1	1
node3	node5	OG0000152	nochange	2	2
node3	node5	OG0000154	nochange	2	2
node3	node5	OG0000155	nochange	1	1
node3	node5	OG0000157	nochange	1	1
node3	node5	OG0000158	nochange	1	1
node3	node5	OG0000159	nochange	2	2
node3	node5	OG0000160	nochange	2	2
node3	node5	OG0000161	nochange	1	1
node3	node5	OG0000162	nochange	1	1
node3	node5	OG0000163	nochange	2	2
node3	node5	OG0000164	nochange	2	2
node3	node5	OG0000165	nochange	2	2
node3	node5	OG0000166	nochange	1	1
node3	node5	OG0000167	nochange	2	2
node3	node5	OG0000168	nochange	1	1
node3	node5	OG0000169	nochange	1	1
node3	node5	OG0000170	nochange	2	2
node3	node5	OG0000172	nochange	1	1
node3	node5	OG0000173	nochange	1	1
node3	node5	OG0000175	nochange	1	1
node3	node5	OG0000177	nochange	1	1
node3	node5	OG0000178	plus	2	1
node3	node5	OG0000179	nochange	3	3
node3	node5	OG0000180	nochange	1	1
node3	node5	OG0000181	nochange	2	2
node3	node5	OG0000182	nochange	1	1
node3	node5	OG0000184	nochange	1	1
node3	node5	OG0000185	nochange	1	1
node3	node5	OG0000186	nochange	1	1
node3	node5	OG0000187	nochange	1	1
node3	node5	OG0000188	nochange	1	1
node3	node5	OG0000190	nochange	2	2
node3	node5	OG0000191	nochange	1	1
node3	node5	OG0000192	nochange	2	2
node3	node5	OG0000193	nochange	2	2
node3	node5	OG0000194	nochange	1	1
node3	node5	OG0000195	nochange	1	1
node3	node5	OG0000196	nochange	2	2
node3	node5	OG0000197	nochange	2	2
node3	node5	OG0000198	del	0	1
node3	node5	OG0000199	nochange	1	1
node3	node5	OG0000201	nochange	1	1
node3	node5	OG0000202	nochange	1	1
node3	node5	OG0000203	nochange	1	1
node3	node5	OG0000205	nochange	1	1
node3	node5	OG0000206	nochange	1	1
node3	node5	OG0000207	nochange	2	2
node3	node5	OG0000208	nochange	1	1
node3	node5	OG0000209	nochange	2	2
node3	node5	OG0000211	nochange	1	1
node3	node5	OG0000213	minus	2	3
node3	node5	OG0000214	nochange	1	1
node3	node5	OG0000216	nochange	1	1
node3	node5	OG0000219	nochange	1	1
node3	node5	OG0000220	nochange	1	1
node3	node5	OG0000221	nochange	1	1
node3	node5	OG0000222	nochange	1	1
node3	node5	OG0000223	nochange	1	1
node3	node5	OG0000225	nochange	1	1
node3	node5	OG0000226	nochange	1	1
node3	node5	OG0000227	nochange	1	1
node3	node5	OG0000229	minus	1	2
node3	node5	OG0000230	nochange	1	1
node3	node5	OG0000232	nochange	1	1
node3	node5	OG0000233	nochange	1	1
node3	node5	OG0000234	nochange	1	1
node3	node5	OG0000235	nochange	1	1
node3	node5	OG0000236	nochange	1	1
node3	node5	OG0000237	nochange	1	1
node3	node5	OG0000238	nochange	1	1
node3	node5	OG0000239	nochange	1	1
node3	node5	OG0000240	nochange	1	1
node3	node5	OG0000242	nochange	1	1
node3	node5	OG0000243	nochange	1	1
node3	node5	OG0000244	nochange	1	1
node3	node5	OG0000245	nochange	1	1
node3	node5	OG0000247	nochange	2	2
node3	node5	OG0000248	nochange	2	2
node3	node5	OG0000250	nochange	1	1
node3	node5	OG0000251	nochange	2	2
node3	node5	OG0000252	nochange	1	1
node3	node5	OG0000253	nochange	1	1
node3	node5	OG0000254	nochange	1	1
node3	node5	OG0000256	nochange	1	1
node3	node5	OG0000258	nochange	1	1
node3	node5	OG0000259	nochange	1	1
node3	node5	OG0000260	nochange	1	1
node3	node5	OG0000261	nochange	1	1
node3	node5	OG0000263	nochange	1	1
node3	node5	OG0000264	nochange	1	1
node3	node5	OG0000265	nochange	1	1
node3	node5	OG0000270	nochange	1	1
node3	node5	OG0000272	nochange	3	3
node3	node5	OG0000273	nochange	1	1
node3	node5	OG0000274	nochange	2	2
node3	node5	OG0000275	nochange	1	1
node3	node5	OG0000276	nochange	1	1
node3	node5	OG0000277	nochange	1	1
node3	node5	OG0000278	nochange	1	1
node3	node5	OG0000279	nochange	1	1
node3	node5	OG0000280	nochange	1	1
node3	node5	OG0000281	nochange	1	1
node3	node5	OG0000282	nochange	1	1
node3	node5	OG0000283	nochange	1	1
node3	node5	OG0000284	nochange	2	2
node3	node5	OG0000285	nochange	1	1
node3	node5	OG0000286	nochange	1	1
node3	node5	OG0000287	nochange	1	1
node3	node5	OG0000289	nochange	1	1
node3	node5	OG0000290	nochange	1	1
node3	node5	OG0000291	nochange	1	1
node3	node5	OG0000292	nochange	1	1
node3	node5	OG0000295	nochange	1	1
node3	node5	OG0000298	nochange	1	1
node3	node5	OG0000299	nochange	1	1
node3	node5	OG0000300	nochange	1	1
node3	node5	OG0000301	nochange	1	1
node3	node5	OG0000303	nochange	1	1
node3	node5	OG0000304	nochange	1	1
node3	node5	OG0000305	nochange	1	1
node3	node5	OG0000308	nochange	2	2
node3	node5	OG0000309	nochange	1	1
node3	node5	OG0000310	nochange	1	1
node3	node5	OG0000311	nochange	1	1
node3	node5	OG0000312	nochange	1	1
node3	node5	OG0000314	nochange	1	1
node3	node5	OG0000315	nochange	1	1
node3	node5	OG0000317	nochange	1	1
node3	node5	OG0000318	nochange	1	1
node3	node5	OG0000319	nochange	1	1
node3	node5	OG0000320	nochange	1	1
node3	node5	OG0000323	nochange	1	1
node3	node5	OG0000325	nochange	1	1
node3	node5	OG0000326	nochange	1	1
node3	node5	OG0000328	nochange	1	1
node3	node5	OG0000329	nochange	1	1
node3	node5	OG0000330	nochange	1	1
node3	node5	OG0000331	nochange	1	1
node3	node5	OG0000332	nochange	2	2
node3	node5	OG0000335	nochange	1	1
node3	node5	OG0000338	nochange	1	1
node3	node5	OG0000339	nochange	1	1
node3	node5	OG0000343	nochange	1	1
node3	node5	OG0000344	nochange	1	1
node3	node5	OG0000345	nochange	1	1
node3	node5	OG0000346	nochange	1	1
node3	node5	OG0000347	nochange	1	1
node3	node5	OG0000348	nochange	2	2
node3	node5	OG0000349	nochange	1	1
node3	node5	OG0000350	nochange	1	1
node3	node5	OG0000351	nochange	1	1
node3	node5	OG0000352	nochange	1	1
node3	node5	OG0000355	nochange	1	1
node3	node5	OG0000356	nochange	1	1
node3	node5	OG0000358	nochange	1	1
node3	node5	OG0000359	nochange	1	1
node3	node5	OG0000361	nochange	2	2
node3	node5	OG0000362	nochange	1	1
node3	node5	OG0000363	nochange	1	1
node3	node5	OG0000366	nochange	1	1
node3	node5	OG0000367	nochange	1	1
node3	node5	OG0000368	nochange	1	1
node3	node5	OG0000369	nochange	1	1
node3	node5	OG0000370	nochange	1	1
node3	node5	OG0000371	nochange	1	1
node3	node5	OG0000374	add	1	0
node3	node5	OG0000377	nochange	1	1
node3	node5	OG0000378	nochange	1	1
node3	node5	OG0000380	nochange	1	1
node3	node5	OG0000381	nochange	1	1
node3	node5	OG0000383	nochange	1	1
node3	node5	OG0000384	nochange	1	1
node3	node5	OG0000386	nochange	1	1
node3	node5	OG0000388	nochange	1	1
node3	node5	OG0000389	nochange	1	1
node3	node5	OG0000390	nochange	1	1
node3	node5	OG0000391	nochange	1	1
node3	node5	OG0000392	nochange	1	1
node3	node5	OG0000393	nochange	1	1
node3	node5	OG0000394	nochange	1	1
node3	node5	OG0000395	nochange	1	1
node3	node5	OG0000396	nochange	2	2
node3	node5	OG0000397	nochange	1	1
node3	node5	OG0000400	nochange	1	1
node3	node5	OG0000402	nochange	1	1
node3	node5	OG0000404	nochange	1	1
node3	node5	OG0000406	nochange	1	1
node3	node5	OG0000407	nochange	1	1
node3	node5	OG0000408	nochange	1	1
node3	node5	OG0000409	nochange	1	1
node3	node5	OG0000411	nochange	1	1
node3	node5	OG0000412	nochange	1	1
node3	node5	OG0000413	nochange	1	1
node3	node5	OG0000414	nochange	1	1
node3	node5	OG0000415	nochange	1	1
node3	node5	OG0000416	nochange	1	1
node3	node5	OG0000417	nochange	1	1
node3	node5	OG0000420	nochange	1	1
node3	node5	OG0000422	nochange	1	1
node3	node5	OG0000423	nochange	1	1
node3	node5	OG0000424	nochange	1	1
node3	node5	OG0000425	nochange	1	1
node3	node5	OG0000426	nochange	1	1
node3	node5	OG0000427	nochange	1	1
node3	node5	OG0000428	nochange	1	1
node3	node5	OG0000431	nochange	1	1
node3	node5	OG0000432	nochange	1	1
node3	node5	OG0000433	nochange	1	1
node3	node5	OG0000434	nochange	1	1
node3	node5	OG0000435	nochange	1	1
node3	node5	OG0000436	nochange	1	1
node3	node5	OG0000437	del	0	1
node3	node5	OG0000440	nochange	1	1
node3	node5	OG0000441	nochange	1	1
node3	node5	OG0000442	nochange	1	1
node3	node5	OG0000443	nochange	1	1
node3	node5	OG0000444	nochange	1	1
node3	node5	OG0000445	nochange	1	1
node3	node5	OG0000446	nochange	1	1
node3	node5	OG0000447	nochange	1	1
node3	node5	OG0000448	nochange	1	1
node3	node5	OG0000449	nochange	1	1
node3	node5	OG0000450	nochange	1	1
node3	node5	OG0000451	nochange	1	1
node3	node5	OG0000452	nochange	1	1
node3	node5	OG0000453	nochange	1	1
node3	node5	OG0000454	nochange	1	1
node3	node5	OG0000455	nochange	1	1
node3	node5	OG0000456	nochange	1	1
node3	node5	OG0000457	nochange	1	1
node3	node5	OG0000458	nochange	1	1
node3	node5	OG0000459	nochange	1	1
node3	node5	OG0000460	nochange	1	1
node3	node5	OG0000461	nochange	1	1
node3	node5	OG0000463	nochange	1	1
node3	node5	OG0000464	nochange	2	2
node3	node5	OG0000465	nochange	1	1
node3	node5	OG0000466	nochange	1	1
node3	node5	OG0000467	nochange	1	1
node3	node5	OG0000468	nochange	1	1
node3	node5	OG0000469	nochange	1	1
node3	node5	OG0000471	nochange	1	1
node3	node5	OG0000472	nochange	1	1
node3	node5	OG0000473	nochange	1	1
node3	node5	OG0000474	nochange	1	1
node3	node5	OG0000475	nochange	1	1
node3	node5	OG0000476	nochange	1	1
node3	node5	OG0000477	nochange	1	1
node3	node5	OG0000478	nochange	1	1
node3	node5	OG0000479	nochange	1	1
node3	node5	OG0000480	nochange	1	1
node3	node5	OG0000482	nochange	1	1
node3	node5	OG0000483	nochange	2	2
node3	node5	OG0000485	nochange	1	1
node3	node5	OG0000486	nochange	1	1
node3	node5	OG0000487	nochange	1	1
node3	node5	OG0000488	nochange	1	1
node3	node5	OG0000489	nochange	1	1
node3	node5	OG0000490	nochange	1	1
node3	node5	OG0000491	nochange	1	1
node3	node5	OG0000492	nochange	1	1
node3	node5	OG0000493	nochange	1	1
node3	node5	OG0000494	nochange	1	1
node3	node5	OG0000495	nochange	1	1
node3	node5	OG0000497	nochange	1	1
node3	node5	OG0000498	nochange	1	1
node3	node5	OG0000499	nochange	1	1
node3	node5	OG0000500	nochange	1	1
node3	node5	OG0000501	nochange	1	1
node3	node5	OG0000502	nochange	1	1
node3	node5	OG0000503	nochange	1	1
node3	node5	OG0000504	nochange	1	1
node3	node5	OG0000506	nochange	1	1
node3	node5	OG0000507	nochange	1	1
node3	node5	OG0000508	nochange	1	1
node3	node5	OG0000509	nochange	1	1
node3	node5	OG0000510	nochange	1	1
node3	node5	OG0000512	nochange	1	1
node3	node5	OG0000516	nochange	1	1
node3	node5	OG0000518	nochange	1	1
node3	node5	OG0000519	add	1	0
node3	node5	OG0000520	nochange	1	1
node3	node5	OG0000521	nochange	1	1
node3	node5	OG0000522	nochange	1	1
node3	node5	OG0000523	nochange	1	1
node3	node5	OG0000524	nochange	1	1
node3	node5	OG0000525	nochange	1	1
node3	node5	OG0000526	nochange	1	1
node3	node5	OG0000527	nochange	1	1
node3	node5	OG0000528	nochange	1	1
node3	node5	OG0000529	nochange	1	1
node3	node5	OG0000530	nochange	1	1
node3	node5	OG0000531	minus	1	2
node3	node5	OG0000532	nochange	2	2
node3	node5	OG0000534	nochange	1	1
node3	node5	OG0000535	nochange	1	1
node3	node5	OG0000536	nochange	1	1
node3	node5	OG0000537	nochange	1	1
node3	node5	OG0000538	nochange	1	1
node3	node5	OG0000539	nochange	1	1
